,filename,url,start_time,number_of_frames,width,height,label_proc,label_raw,label_notes,partition,signer
4242,youtube_3/raymond_merritt_4742,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:20.220000,17,1280,720,stm cel,stm cel,,train,0062
4243,youtube_3/raymond_merritt_4743,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:23.665000,54,1280,720,embryonic cells,embryonic cells,,train,0062
4244,youtube_3/raymond_merritt_4744,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:26.470000,36,1280,720,es cells,es cells,,train,0062
4245,youtube_3/raymond_merritt_4745,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:29.045000,53,1280,720,fetal stem cells,fetal stem cells,,train,0062
4246,youtube_3/raymond_merritt_4746,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:32.750000,26,1280,720,adult,adult,,train,0062
4247,youtube_3/raymond_merritt_4747,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:34.230000,17,1280,720,stel,stel,,train,0062
4248,youtube_3/raymond_merritt_4748,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:38.760000,25,1280,720,adult stem cls,adult stem cls,,train,0062
4249,youtube_3/raymond_merritt_4749,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:41.880000,24,1280,720,ftal sem cell,ftal sem cell,,train,0062
4250,youtube_3/raymond_merritt_4750,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:46.815000,12,1280,720,ivf,ivf,,train,0062
4251,youtube_3/raymond_merritt_4751,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:03:48.230000,91,1280,720,ivf in vitro fertilization,ivf in vitro fertilization,,train,0062
4252,youtube_3/raymond_merritt_4752,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:07.270000,27,1280,720,surlcs,surlcs,surlcs?,train,0062
4253,youtube_3/raymond_merritt_4753,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:09.245000,18,1280,720,muics,muics,muics?,train,0062
4254,youtube_3/raymond_merritt_4754,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:20.565000,17,1280,720,omuico,omuico,omuico?,train,0062
4255,youtube_3/raymond_merritt_4755,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:21.800000,7,1280,720,stg,stg,stg?,train,0062
4256,youtube_3/raymond_merritt_4756,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:23.110000,18,1280,720,adics,adics,adics?,train,0062
4257,youtube_3/raymond_merritt_4757,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:24.190000,6,1280,720,dics,dics,dics?,train,0062
4258,youtube_3/raymond_merritt_4758,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:26.375000,12,1280,720,embyo,embyo,,train,0062
4259,youtube_3/raymond_merritt_4759,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:27.740000,14,1280,720,cells,cells,,train,0062
4260,youtube_3/raymond_merritt_4760,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:30.800000,14,1280,720,sphere,sphere,,train,0062
4261,youtube_3/raymond_merritt_4761,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:34.590000,10,1280,720,hdow,hdow,hdow?,train,0062
4262,youtube_3/raymond_merritt_4762,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:35.530000,15,1280,720,cavity,cavity,,train,0062
4263,youtube_3/raymond_merritt_4763,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:40.250000,47,1280,720,inner cell mass,inner cell mass,,train,0062
4264,youtube_3/raymond_merritt_4764,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:04:46.235000,59,1280,720,stocso stcl,stocso stcl,stocso stcl?,train,0062
4265,youtube_3/raymond_merritt_4765,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:11.355000,12,1280,720,steml,steml,,train,0062
4266,youtube_3/raymond_merritt_4766,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:17.225000,22,1280,720,gfat,gfat,,train,0062
4267,youtube_3/raymond_merritt_4767,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:19.460000,10,1280,720,pant,pant,pant?,train,0062
4268,youtube_3/raymond_merritt_4768,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:24.280000,5,1280,720,ol,ol,ol?,train,0062
4269,youtube_3/raymond_merritt_4769,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:27.685000,4,1280,720,ol,ol,,train,0062
4270,youtube_3/raymond_merritt_4770,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:31.355000,11,1280,720,stel,stel,,train,0062
4271,youtube_3/raymond_merritt_4771,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:36.250000,17,1280,720,tissue,tissue,,train,0062
4272,youtube_3/raymond_merritt_4772,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:41.375000,9,1280,720,cells,cells,,train,0062
4273,youtube_3/raymond_merritt_4774,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:54.500000,8,1280,720,cel,cel,,train,0062
4274,youtube_3/raymond_merritt_4775,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:55.455000,12,1280,720,stcl,stcl,,train,0062
4275,youtube_3/raymond_merritt_4776,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:57.395000,37,1280,720,embryonic stem cells,embryonic stem cells,,train,0062
4276,youtube_3/raymond_merritt_4777,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:05:59.090000,22,1280,720,es cell,es cell,,train,0062
4277,youtube_3/raymond_merritt_4778,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:00.845000,49,1280,720,fetal stels,fetal stels,,train,0062
4278,youtube_3/raymond_merritt_4779,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:03.675000,26,1280,720,adult cells,adult cells,,train,0062
4279,youtube_3/raymond_merritt_4780,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:16.060000,8,1280,720,so,so,,train,0062
4280,youtube_3/raymond_merritt_4781,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:19.415000,27,1280,720,catct sels cells,catct sels cells,catct sels cells?,train,0062
4281,youtube_3/raymond_merritt_4782,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:23.420000,48,1280,720,pluriopotent,pluriopotent,,train,0062
4282,youtube_3/raymond_merritt_4783,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:26.450000,46,1280,720,somtes cells,somtes cells,somtes cells?,train,0062
4283,youtube_3/raymond_merritt_4784,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:30.815000,35,1280,720,multipotent,multipotent,,train,0062
4284,youtube_3/raymond_merritt_4785,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:37.645000,11,1280,720,cell,cell,,train,0062
4285,youtube_3/raymond_merritt_4786,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:43.100000,24,1280,720,embryonic stem cell,embryonic stem cell,,train,0062
4286,youtube_3/raymond_merritt_4787,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:48.390000,28,1280,720,ban life,ban life,,train,0062
4287,youtube_3/raymond_merritt_4788,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:56.055000,11,1280,720,at,at,,train,0062
4288,youtube_3/raymond_merritt_4789,https://www.youtube.com/watch?v=vZ1zcKuUiDc,0:06:57.290000,19,1280,720,arat,arat,arat?,train,0062
4289,youtube_4/alex_abenchuchan_5318,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:03.650000,44,1280,720,th th jan,th th jan,th th jan?,train,0050
4290,youtube_4/alex_abenchuchan_5319,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:06.300000,19,1280,720,news,news,,train,0050
4291,youtube_4/alex_abenchuchan_5320,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:10.130000,83,1280,720,enrique nieto,enrique nieto,,train,0050
4292,youtube_4/alex_abenchuchan_5321,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:17.725000,16,1280,720,wall,wall,,train,0050
4293,youtube_4/alex_abenchuchan_5322,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:30.650000,16,1280,720,trump,trump,,train,0050
4294,youtube_4/alex_abenchuchan_5323,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:34.545000,11,1280,720,if,if,,train,0050
4295,youtube_4/alex_abenchuchan_5324,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:37.720000,11,1280,720,wall,wall,,train,0050
4296,youtube_4/alex_abenchuchan_5325,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:43.050000,6,1280,720,dc,dc,,train,0050
4297,youtube_4/alex_abenchuchan_5326,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:44.120000,13,1280,720,tp,tp,,train,0050
4298,youtube_4/alex_abenchuchan_5327,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:48.325000,25,1280,720,nieto,nieto,,train,0050
4299,youtube_4/alex_abenchuchan_5328,https://www.youtube.com/watch?v=tBk9706KlLw,0:00:58.850000,6,1280,720,tmp,tmp,,train,0050
4300,youtube_4/alex_abenchuchan_5329,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:00.315000,27,1280,720,nieto,nieto,,train,0050
4301,youtube_4/alex_abenchuchan_5330,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:04.445000,16,1280,720,tmp,tmp,,train,0050
4302,youtube_4/alex_abenchuchan_5331,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:06.520000,37,1280,720,philadelphia,philadelphia,,train,0050
4303,youtube_4/alex_abenchuchan_5332,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:08.775000,18,1280,720,gop,gop,,train,0050
4304,youtube_4/alex_abenchuchan_5333,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:12.270000,16,1280,720,fr,fr,,train,0050
4305,youtube_4/alex_abenchuchan_5334,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:13.680000,10,1280,720,tp,tp,,train,0050
4306,youtube_4/alex_abenchuchan_5335,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:16.485000,16,1280,720,tmp,tmp,,train,0050
4307,youtube_4/alex_abenchuchan_5336,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:19.750000,9,1280,720,di,di,di?,train,0050
4308,youtube_4/alex_abenchuchan_5337,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:21.975000,18,1280,720,nieto,nieto,,train,0050
4309,youtube_4/alex_abenchuchan_5338,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:26.435000,47,1280,720,fruitless,fruitless,,train,0050
4310,youtube_4/alex_abenchuchan_5339,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:28.555000,14,1280,720,tmp,tmp,,train,0050
4311,youtube_4/alex_abenchuchan_5340,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:30.420000,23,1280,720,route,route,,train,0050
4312,youtube_4/alex_abenchuchan_5341,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:34.885000,70,1280,720,press sec spicer,press sec spicer,,train,0050
4313,youtube_4/alex_abenchuchan_5342,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:38.240000,14,1280,720,tmp,tmp,,train,0050
4314,youtube_4/alex_abenchuchan_5343,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:43.480000,16,1280,720,tax,tax,,train,0050
4315,youtube_4/alex_abenchuchan_5344,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:45.610000,40,1280,720,imports,imports,,train,0050
4316,youtube_4/alex_abenchuchan_5345,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:51.320000,22,1280,720,tariff,tariff,,train,0050
4317,youtube_4/alex_abenchuchan_5346,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:54.630000,31,1280,720,nafta,nafta,,train,0050
4318,youtube_4/alex_abenchuchan_5347,https://www.youtube.com/watch?v=tBk9706KlLw,0:01:58.335000,11,1280,720,us,us , lexical,train,0050
4319,youtube_4/alex_abenchuchan_5348,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:01.600000,17,1280,720,tax,tax,,train,0050
4320,youtube_4/alex_abenchuchan_5349,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:03.795000,17,1280,720,us,us , lexical,train,0050
4321,youtube_4/alex_abenchuchan_5350,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:04.427000,6,1280,720,is,is,,train,0050
4322,youtube_4/alex_abenchuchan_5351,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:13.600000,15,1280,720,us,us,,train,0050
4323,youtube_4/alex_abenchuchan_5352,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:23.917000,13,1280,720,tax,tax,,train,0050
4324,youtube_4/alex_abenchuchan_5353,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:30.430000,10,1280,720,tp,tp,,train,0050
4325,youtube_4/alex_abenchuchan_5354,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:33.065000,38,1280,720,paul ryan,paul ryan,,train,0050
4326,youtube_4/alex_abenchuchan_5355,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:35.455000,14,1280,720,maj,maj,,train,0050
4327,youtube_4/alex_abenchuchan_5356,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:36.705000,63,1280,720,mitch mcconnell,mitch mcconnell,,train,0050
4328,youtube_4/alex_abenchuchan_5357,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:44.265000,18,1280,720,funds,funds,,train,0050
4329,youtube_4/alex_abenchuchan_5358,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:47.505000,11,1280,720,us,us,,train,0050
4330,youtube_4/alex_abenchuchan_5359,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:48.375000,17,1280,720,bouer,bouer,bouer?,train,0050
4331,youtube_4/alex_abenchuchan_5360,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:52.825000,19,1280,720,billin,billin,,train,0050
4332,youtube_4/alex_abenchuchan_5361,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:55.695000,19,1280,720,tmp,tmp,,train,0050
4333,youtube_4/alex_abenchuchan_5362,https://www.youtube.com/watch?v=tBk9706KlLw,0:02:59.575000,26,1280,720,billion,billion,,train,0050
4334,youtube_4/alex_abenchuchan_5363,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:01.620000,73,1280,720,trade deficit,trade deficit,,train,0050
4335,youtube_4/alex_abenchuchan_5364,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:07.515000,17,1280,720,billin,billin,,train,0050
4336,youtube_4/alex_abenchuchan_5365,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:10.190000,19,1280,720,deal,deal,,train,0050
4337,youtube_4/alex_abenchuchan_5366,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:11.040000,39,1280,720,nafta,nafta,,train,0050
4338,youtube_4/alex_abenchuchan_5367,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:16.810000,19,1280,720,us,us , lexical,train,0050
4339,youtube_4/alex_abenchuchan_5368,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:17.570000,26,1280,720,of icef,of icef,,train,0050
4340,youtube_4/alex_abenchuchan_5369,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:18.535000,16,1280,720,us,us , lexical,train,0050
4341,youtube_4/alex_abenchuchan_5370,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:24.435000,13,1280,720,us,us , lexical,train,0050
4342,youtube_4/alex_abenchuchan_5371,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:30.285000,11,1280,720,us,us , lexical,train,0050
4343,youtube_4/alex_abenchuchan_5372,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:31.900000,24,1280,720,deficit,deficit,,train,0050
4344,youtube_4/alex_abenchuchan_5373,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:34.120000,23,1280,720,billion,billion,,train,0050
4345,youtube_4/alex_abenchuchan_5374,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:41.475000,42,1280,720,exporting,exporting,,train,0050
4346,youtube_4/alex_abenchuchan_5375,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:44.145000,19,1280,720,gods,gods,,train,0050
4347,youtube_4/alex_abenchuchan_5376,https://www.youtube.com/watch?v=tBk9706KlLw,0:03:58.505000,30,1280,720,billion,billion,,train,0050
4348,youtube_4/alex_abenchuchan_5377,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:01.315000,11,1280,720,us,us,,train,0050
4349,youtube_4/alex_abenchuchan_5378,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:02.935000,14,1280,720,us,us , lexical,train,0050
4350,youtube_4/alex_abenchuchan_5379,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:11.910000,28,1280,720,export,export,,train,0050
4351,youtube_4/alex_abenchuchan_5380,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:15.110000,23,1280,720,billion,billion,,train,0050
4352,youtube_4/alex_abenchuchan_5381,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:27.855000,21,1280,720,billion,billion,,train,0050
4353,youtube_4/alex_abenchuchan_5382,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:32.250000,23,1280,720,golx,golx,golx?,train,0050
4354,youtube_4/alex_abenchuchan_5383,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:33.540000,20,1280,720,are,are,,train,0050
4355,youtube_4/alex_abenchuchan_5384,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:34.960000,31,1280,720,defils,defils,defils?,train,0050
4356,youtube_4/alex_abenchuchan_5385,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:40.535000,15,1280,720,lik,lik,,train,0050
4357,youtube_4/alex_abenchuchan_5386,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:50.615000,12,1280,720,us,us , lexical,train,0050
4358,youtube_4/alex_abenchuchan_5387,https://www.youtube.com/watch?v=tBk9706KlLw,0:04:54.045000,14,1280,720,us,us , lexical,train,0050
4359,youtube_4/alex_abenchuchan_5388,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:08.600000,9,1280,720,er,er,,train,0050
4360,youtube_4/alex_abenchuchan_5389,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:15.520000,12,1280,720,us,us , lexical,train,0050
4361,youtube_4/alex_abenchuchan_5390,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:18.890000,9,1280,720,us,us , lexical,train,0050
4362,youtube_4/alex_abenchuchan_5391,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:33.675000,8,1280,720,of,of,,train,0050
4363,youtube_4/alex_abenchuchan_5392,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:34.685000,9,1280,720,us,us , lexical,train,0050
4364,youtube_4/alex_abenchuchan_5393,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:43.555000,14,1280,720,us,us , lexical,train,0050
4365,youtube_4/alex_abenchuchan_5394,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:51.040000,22,1280,720,goods,goods,,train,0050
4366,youtube_4/alex_abenchuchan_5395,https://www.youtube.com/watch?v=tBk9706KlLw,0:05:57.120000,10,1280,720,us,us , lexical,train,0050
4367,youtube_4/alex_abenchuchan_5396,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:01.600000,13,1280,720,tmp,tmp,,train,0050
4368,youtube_4/alex_abenchuchan_5397,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:09.310000,12,1280,720,us,us , lexical,train,0050
4369,youtube_4/alex_abenchuchan_5398,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:09.805000,13,1280,720,did,did,,train,0050
4370,youtube_4/alex_abenchuchan_5399,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:11.285000,45,1280,720,surplus,surplus,,train,0050
4371,youtube_4/alex_abenchuchan_5400,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:15.680000,45,1280,720,depression,depression,,train,0050
4372,youtube_4/alex_abenchuchan_5401,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:17.500000,5,1280,720,us,us , lexical,train,0050
4373,youtube_4/alex_abenchuchan_5402,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:22.955000,9,1280,720,af,af,af?,train,0050
4374,youtube_4/alex_abenchuchan_5403,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:24.335000,4,1280,720,af,af,af?,train,0050
4375,youtube_4/alex_abenchuchan_5404,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:26.360000,41,1280,720,recession,recession,,train,0050
4376,youtube_4/alex_abenchuchan_5405,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:35.275000,9,1280,720,af,af,af?,train,0050
4377,youtube_4/alex_abenchuchan_5406,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:37.590000,15,1280,720,tax,tax,,train,0050
4378,youtube_4/alex_abenchuchan_5407,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:42.765000,33,1280,720,imports,imports,,train,0050
4379,youtube_4/alex_abenchuchan_5408,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:48.435000,13,1280,720,us,us , lexical,train,0050
4380,youtube_4/alex_abenchuchan_5409,https://www.youtube.com/watch?v=tBk9706KlLw,0:06:58.800000,46,1280,720,riple efalt,riple efalt,riple efalt?,train,0050
4381,youtube_4/alex_abenchuchan_5410,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:01.715000,7,1280,720,is,is,,train,0050
4382,youtube_4/alex_abenchuchan_5411,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:03.710000,16,1280,720,tmp,tmp,,train,0050
4383,youtube_4/alex_abenchuchan_5412,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:05.215000,21,1280,720,tadt,tadt,tadt?,train,0050
4384,youtube_4/alex_abenchuchan_5413,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:08.075000,46,1280,720,border tax,border tax,,train,0050
4385,youtube_4/alex_abenchuchan_5414,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:11.695000,32,1280,720,tmp did,tmp did,,train,0050
4386,youtube_4/alex_abenchuchan_5415,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:16.610000,8,1280,720,if,if,,train,0050
4387,youtube_4/alex_abenchuchan_5416,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:16.955000,14,1280,720,us,us , lexical,train,0050
4388,youtube_4/alex_abenchuchan_5417,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:25.735000,9,1280,720,us,us , lexical ,train,0050
4389,youtube_4/alex_abenchuchan_5418,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:31.195000,7,1280,720,us,us , lexical,train,0050
4390,youtube_4/alex_abenchuchan_5419,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:34.820000,5,1280,720,if,if,,train,0050
4391,youtube_4/alex_abenchuchan_5420,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:36.315000,10,1280,720,us,us,,train,0050
4392,youtube_4/alex_abenchuchan_5421,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:47.780000,16,1280,720,us,us , lexical,train,0050
4393,youtube_4/alex_abenchuchan_5422,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:49.575000,8,1280,720,it,it,,train,0050
4394,youtube_4/alex_abenchuchan_5423,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:52.630000,16,1280,720,tmp,tmp,,train,0050
4395,youtube_4/alex_abenchuchan_5424,https://www.youtube.com/watch?v=tBk9706KlLw,0:07:57.425000,23,1280,720,deals,deals,,train,0050
4396,youtube_4/alex_abenchuchan_5425,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:00.695000,7,1280,720,if,if,,train,0050
4397,youtube_4/alex_abenchuchan_5426,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:02.675000,26,1280,720,deal or,deal or,,train,0050
4398,youtube_4/alex_abenchuchan_5427,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:05.165000,9,1280,720,us,us , lexical,train,0050
4399,youtube_4/alex_abenchuchan_5428,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:05.765000,8,1280,720,us,us , lexical,train,0050
4400,youtube_4/alex_abenchuchan_5429,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:10.080000,40,1280,720,term intern,term intern,term intern?,train,0050
4401,youtube_4/alex_abenchuchan_5430,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:13.110000,10,1280,720,re,re,,train,0050
4402,youtube_4/alex_abenchuchan_5431,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:16.885000,13,1280,720,trup,trup,,train,0050
4403,youtube_4/alex_abenchuchan_5432,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:18.310000,50,1280,720,theresa may,theresa may,,train,0050
4404,youtube_4/alex_abenchuchan_5433,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:20.270000,18,1280,720,uk,uk,,train,0050
4405,youtube_4/alex_abenchuchan_5434,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:20.975000,29,1280,720,pm,pm,,train,0050
4406,youtube_4/alex_abenchuchan_5435,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:25.645000,9,1280,720,trup,trup,,train,0050
4407,youtube_4/alex_abenchuchan_5436,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:30.470000,24,1280,720,confi,confi,confi?,train,0050
4408,youtube_4/alex_abenchuchan_5437,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:33.075000,111,1280,720,commece ecwilross,commece ecwilross,commece ecwilross?,train,0050
4409,youtube_4/alex_abenchuchan_5438,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:39.160000,21,1280,720,trp,trp,,train,0050
4410,youtube_4/alex_abenchuchan_5439,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:43.065000,83,1280,720,contuovil exit,contuovil exit,contuovil exit?,train,0050
4411,youtube_4/alex_abenchuchan_5440,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:49.205000,16,1280,720,trp,trp,,train,0050
4412,youtube_4/alex_abenchuchan_5441,https://www.youtube.com/watch?v=tBk9706KlLw,0:08:50.980000,7,1280,720,as,as,,train,0050
4413,youtube_4/alex_abenchuchan_5442,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:02.200000,11,1280,720,tmp,tmp,,train,0050
4414,youtube_4/alex_abenchuchan_5443,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:05.500000,79,1280,720,shia la beouf,shia la beouf,,train,0050
4415,youtube_4/alex_abenchuchan_5444,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:08.490000,11,1280,720,id,id,,train,0050
4416,youtube_4/alex_abenchuchan_5445,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:11.790000,13,1280,720,tmp,tmp,,train,0050
4417,youtube_4/alex_abenchuchan_5446,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:13.030000,10,1280,720,l,l , he signs a number next,train,0050
4418,youtube_4/alex_abenchuchan_5447,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:15.175000,18,1280,720,live,live,,train,0050
4419,youtube_4/alex_abenchuchan_5448,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:22.665000,7,1280,720,of,of,,train,0050
4420,youtube_4/alex_abenchuchan_5449,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:23.680000,54,1280,720,m...e,m...e,m...e??,train,0050
4421,youtube_4/alex_abenchuchan_5450,https://www.youtube.com/watch?v=tBk9706KlLw,0:09:34.730000,15,1280,720,shia,shia,,train,0050
